date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:58	180/180	---MC-	200	added ('OK')	text/plain	date:Fri,%2024%20Oct%202025%2007:16:02%20GMT	https://www.bayarea.com/robots.txt		(from )
16:15:59	226604/226604	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Oct%202025%2007:16:02%20GMT	https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/	C:/clone/bayarea/www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/index.html	(from )
16:15:59	12753/12753	---M--	200	added ('OK')	image/png	etag:%2231d1-5efc3c05af934%22	https://www.bayarea.com/wp-content/uploads/2016/12/social_balogo-300x300.png	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2016/12/social_balogo-300x300.png	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:00	116345/116345	---M--	200	added ('OK')	text/css	etag:%221c679-639ff0842268e%22	https://www.bayarea.com/wp-includes/css/dist/block-library/style.min.css?ver=6.8.3	C:/clone/bayarea/www.bayarea.com/wp-includes/css/dist/block-library/style.min32d4.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:00	854/854	---MC-	200	added ('OK')	application/rss+xml	etag:%2235554a68d25cae066b86e28d79407186%22	https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/feed/	C:/clone/bayarea/www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/feed/index.html	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:00	38952/38952	---M--	200	added ('OK')	text/css	etag:%229828-63585687cef88%22	https://www.bayarea.com/wp-content/plugins/td-composer/td-multi-purpose/style.css?ver=492e3cf54bd42df3b24a3de8e2307cafx	C:/clone/bayarea/www.bayarea.com/wp-content/plugins/td-composer/td-multi-purpose/stylefc3e.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:01	33211/33211	---M--	200	added ('OK')	text/css	etag:%2281bb-5b56beb380b00%22	https://www.bayarea.com/wp-content/plugins/eventON/assets/fonts/font-awesome.css?ver=6.8.3	C:/clone/bayarea/www.bayarea.com/wp-content/plugins/eventON/assets/fonts/font-awesome32d4.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:01	60643/60643	---M--	200	added ('OK')	text/css	etag:%22ece3-5b56beb380b00%22	https://www.bayarea.com/wp-content/plugins/eventON/assets/css/eventon_styles.css?ver=2.3.20	C:/clone/bayarea/www.bayarea.com/wp-content/plugins/eventON/assets/css/eventon_styles7de4.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:01	3381/3381	---M--	200	added ('OK')	text/css	etag:%22d35-5b56beb380b00%22	https://www.bayarea.com/wp-content/plugins/eventon-weekly-view/assets/wv_styles.css?ver=6.8.3	C:/clone/bayarea/www.bayarea.com/wp-content/plugins/eventon-weekly-view/assets/wv_styles32d4.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:01	158737/158737	---M--	200	added ('OK')	text/css	etag:%2226c11-63585682bb0b5%22	https://www.bayarea.com/wp-content/themes/Newspaper/style.css?ver=12.7.1	C:/clone/bayarea/www.bayarea.com/wp-content/themes/Newspaper/style8858.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:02	48249/48249	---M--	200	added ('OK')	text/css	etag:%22bc79-6358568d2ca27%22	https://www.bayarea.com/wp-content/plugins/td-cloud-library/assets/css/tdb_main.css?ver=d578089f160957352b9b4ca6d880fd8f	C:/clone/bayarea/www.bayarea.com/wp-content/plugins/td-cloud-library/assets/css/tdb_main3e7d.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:02	173151/173151	---M--	200	added ('OK')	text/css	etag:%222a45f-635856876c92a%22	https://www.bayarea.com/wp-content/plugins/td-composer/legacy/Newspaper/assets/css/td_legacy_main.css?ver=492e3cf54bd42df3b24a3de8e2307cafx	C:/clone/bayarea/www.bayarea.com/wp-content/plugins/td-composer/legacy/Newspaper/assets/css/td_legacy_mainfc3e.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:02	13577/13577	---M--	200	added ('OK')	application/javascript	etag:%223509-60270a41d2500%22	https://www.bayarea.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/clone/bayarea/www.bayarea.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:02	4966/4966	---M--	200	added ('OK')	text/css	etag:%2267bfb9bb-1366%22	https://usapi.aedi.ai/common/css/v1/aedi-ad-us.css	C:/clone/bayarea/usapi.aedi.ai/common/css/v1/aedi-ad-us.css	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:02	87553/87553	---M--	200	added ('OK')	application/javascript	etag:%2215601-609973c1d29cd%22	https://www.bayarea.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/clone/bayarea/www.bayarea.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:02	142754/142754	---M--	200	added ('OK')	application/javascript	etag:%2268f9c5f9-22da2%22	https://usapi.aedi.ai/common/js/v1/aedi-ad-us.js	C:/clone/bayarea/usapi.aedi.ai/common/js/v1/aedi-ad-us.js	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:03	192731/192731	---M--	200	added ('OK')	text/javascript	etag:10671436809970537291	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-1731520210122588&host=ca-host-pub-2644536267352236	C:/clone/bayarea/pagead2.googlesyndication.com/pagead/js/fd2be.txt	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:03	43989/43989	---M--	200	added ('OK')	image/jpeg	etag:%22abd5-5efcd31e2058d%22	https://www.bayarea.com/wp-content/uploads/2022/12/mobile-bg.jpg	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2022/12/mobile-bg.jpg	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:04	5966/5966	---M--	200	added ('OK')	image/png	etag:%22174e-5fe83f4bde6ab%22	https://www.bayarea.com/wp-content/uploads/2023/06/BayArea.com_OrangeB_logo_rev.png	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2023/06/BayArea.com_OrangeB_logo_rev.png	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:04	85968/85968	---M--	200	added ('OK')	image/jpeg	etag:%2214fd0-5efcd30fb9fe5%22	https://www.bayarea.com/wp-content/uploads/2022/12/login-mod.jpg	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2022/12/login-mod.jpg	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:04	11528/11528	---M--	200	added ('OK')	image/png	etag:%222d08-5fe31f47f286e%22	https://www.bayarea.com/wp-content/uploads/2022/12/badotcom_logo_horiz_V2-300x97.png	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2022/12/badotcom_logo_horiz_V2-300x97.png	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:04	47155/47155	---M--	200	added ('OK')	image/png	etag:%22b833-5ff21420ab737%22	https://www.bayarea.com/wp-content/uploads/2023/06/728x90_SearchDisplay_v1.png	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2023/06/728x90_SearchDisplay_v1.png	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
16:16:05	291022/291022	---M--	200	added ('OK')	image/jpeg	etag:%22470ce-62a43c638ac66%22	https://www.bayarea.com/wp-content/uploads/2024/12/JAN2025-img1.jpg	C:/clone/bayarea/www.bayarea.com/wp-content/uploads/2024/12/JAN2025-img1.jpg	(from https://www.bayarea.com/things-to-do/travelers-guide-marin-countys-best-views/)
